feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
906970|High Lonesome Peak|Summit|New Mexico|35|Grant|017|Brushy Mountain|11/13/1980|04/23/2019||||324709N|1084457W|32.7858301|-108.7492973|||0.0|0.0
906973|High Mesa|Summit|New Mexico|35|Lincoln|027|Angus|11/13/1980|04/18/2019||||332356N|1054001W|33.3987856|-105.6668852|||0.0|0.0
906974|High Peak|Summit|New Mexico|35|Grant|017|Brushy Mountain|11/13/1980|04/23/2019||||325125N|1084415W|32.8569862|-108.7375877|||0.0|0.0
906977|Highland Canyon|Valley|New Mexico|35|Colfax|007|House Canyon|11/13/1980|08/28/2024||||364247N|1045647W|36.713068|-104.9465159|364509N|1050113W|36.7525306|-105.0203094
906981|Hightower Mountain|Summit|New Mexico|35|Lincoln|027|Fort Stanton|11/13/1980|04/08/2020||||332352N|1053251W|33.3976855|-105.5474516|||0.0|0.0
906982|Hightower Spring|Spring|New Mexico|35|Catron|003|Reserve|11/13/1980|04/19/2011||||334033N|1084708W|33.6758695|-108.7856374|||0.0|0.0
906983|Hijadero Spring|Spring|New Mexico|35|Socorro|053|La Jara Peak|11/13/1980|||||342325N|1072104W|34.390338|-107.3511496|||0.0|0.0
906984|Hijinio Draw|Valley|New Mexico|35|McKinley|031|Ambrosia Lake|11/13/1980|04/17/2019||||352700N|1075006W|35.4500873|-107.8350325|352954N|1074955W|35.4982654|-107.8319167
906985|Hill Canyon|Valley|New Mexico|35|Grant|017|Copperas Peak|11/13/1980|01/23/2020||||330140N|1080805W|33.0277808|-108.1346073|330003N|1080838W|33.000812|-108.144023
906986|Hill Tank|Reservoir|New Mexico|35|Catron|003|Moon Ranch|11/13/1980|02/27/2019||||331307N|1084537W|33.2185325|-108.7603487|||0.0|0.0
906987|Hill Tank|Reservoir|New Mexico|35|Catron|003|Glenwood|11/13/1980|02/27/2019||||331927N|1085745W|33.3242265|-108.9623919|||0.0|0.0
906988|Hillsboro|Summit|New Mexico|35|Sierra|051|Hillsboro Peak|11/13/1980|04/08/2020||||325710N|1074646W|32.9527295|-107.779426|||0.0|0.0
906989|Hilton Canyon|Valley|New Mexico|35|Otero|035|Avis|11/13/1980|01/23/2020|Official|Board Decision|01/01/1967|324417N|1052516W|32.7380739|-105.4210877|324430N|1052703W|32.7415658|-105.450774
906990|Hines Tank|Reservoir|New Mexico|35|Grant|017|Moon Ranch|11/13/1980|02/27/2019||||331232N|1084914W|33.2090038|-108.8206624|||0.0|0.0
906991|Hipp Creek|Stream|New Mexico|35|Socorro|053|Wahoo Ranch|11/13/1980|||||333015N|1074025W|33.5042343|-107.6736511|332820N|1074108W|33.4722902|-107.6855951
906995|Hodge Canyon|Valley|New Mexico|35|Grant|017|Middle Mesa|11/13/1980|01/29/2020||||331109N|1080148W|33.1857029|-108.029908|330925N|1075915W|33.1570258|-107.9875231
906999|Hoecradle Canyon|Valley|New Mexico|35|Lincoln|027|Ancho|11/13/1980|04/12/2019||||335307N|1053915W|33.8851948|-105.6540626|335207N|1053841W|33.8684819|-105.6446105
907000|Hoecradle Tank|Reservoir|New Mexico|35|Lincoln|027|White Oaks North|11/13/1980|10/29/2018||||335226N|1053855W|33.8738047|-105.6486356|||0.0|0.0
907001|Hoecradle Tank|Reservoir|New Mexico|35|Lincoln|027|Ancho|11/13/1980|10/29/2018||||335411N|1053931W|33.9029272|-105.6584831|||0.0|0.0
907003|Hoffmantown|Populated Place|New Mexico|35|Bernalillo|001|Albuquerque East|11/13/1980|06/07/2022||||350648N|1063216W|35.1133794|-106.5378012|||0.0|0.0
907004|Hog Branch|Valley|New Mexico|35|Otero|035|Mayhill|11/13/1980|01/29/2020||||325621N|1052638W|32.9390939|-105.4437556|325616N|1052813W|32.9377081|-105.470353
907005|Hog Canyon|Valley|New Mexico|35|Catron|003|Dillon Mountain|11/13/1980|01/23/2020||||334618N|1084542W|33.7717672|-108.7617481|334610N|1084704W|33.7694909|-108.7843623
907006|Hog Canyon|Valley|New Mexico|35|Otero|035|Turkey Peak|11/13/1980|02/07/2020||||330137N|1052814W|33.0269771|-105.470608|330001N|1053046W|33.000398|-105.5129108
907007|Hog Hill|Summit|New Mexico|35|Catron|003|Oak Peak|11/13/1980|01/21/2020||||334704N|1074323W|33.784394|-107.7230884|||0.0|0.0
907008|Hog Lake|Lake|New Mexico|35|Otero|035|Packsaddle Canyon|11/13/1980|05/30/2023||||322253N|1045953W|32.3814616|-104.9981831|||0.0|0.0
907009|Hog Spring|Spring|New Mexico|35|Eddy|015|El Paso Gap|11/13/1980|04/19/2011||||320506N|1044631W|32.0850776|-104.7752688|||0.0|0.0
907010|Hog Spring|Spring|New Mexico|35|Lincoln|027|White Oaks North|11/13/1980|02/26/2019||||334927N|1054024W|33.8242798|-105.6732178|||0.0|0.0
907011|Hog Spring Canyon|Valley|New Mexico|35|Eddy|015|El Paso Gap|11/13/1980|01/28/2020||||320535N|1044633W|32.0930316|-104.7757744|320424N|1044625W|32.0734027|-104.7736366
907012|Hog Tank|Reservoir|New Mexico|35|Catron|003|Oak Peak|11/13/1980|02/22/2019||||334706N|1074432W|33.7850742|-107.7422692|||0.0|0.0
907013|Hog Tank|Reservoir|New Mexico|35|Lincoln|027|White Oaks North|11/13/1980|11/13/2018||||334900N|1054024W|33.8166868|-105.6732355|||0.0|0.0
907014|Hogadero Draw|Valley|New Mexico|35|Lincoln|027|Huff Hill|11/13/1980|01/29/2020|Official|Board Decision|01/01/1981|334856N|1051031W|33.8155096|-105.1752452|335034N|1053031W|33.8427066|-105.5086121
907017|Hogan Spring|Spring|New Mexico|35|Catron|003|Mogollon|11/13/1980|04/19/2011||||332800N|1084640W|33.4666088|-108.7776698|||0.0|0.0
907018|Hogback Hill|Ridge|New Mexico|35|San Miguel|047|Rowe|11/13/1980|06/27/2025||||352306N|1054023W|35.3849677|-105.6729961|||0.0|0.0
907020|Holden Prong|Stream|New Mexico|35|Sierra|051|Victorio Park|11/13/1980|||||330215N|1074746W|33.0375715|-107.7961468|325743N|1074835W|32.9620169|-107.8097577
907021|Holden Tank|Reservoir|New Mexico|35|Catron|003|Red Flats|11/13/1980|04/12/2019||||341855N|1080452W|34.3153062|-108.0810306|||0.0|0.0
907022|Holdup Canyon|Valley|New Mexico|35|Socorro|053|Vicks Peak|11/13/1980|02/07/2020||||333554N|1072912W|33.598214|-107.4865752|333810N|1072855W|33.6361086|-107.4819604
907023|Holdup Mountain|Summit|New Mexico|35|Socorro|053|Blue Mountain|11/13/1980|04/23/2019||||333831N|1072806W|33.6420222|-107.468254|||0.0|0.0
907024|Hole-In-The-Wall|Area|New Mexico|35|Cibola|006|Ice Caves SE|11/13/1980|||||345113N|1080128W|34.8536556|-108.0245044|||0.0|0.0
907025|Hole-in-the-Rock-Dike|Ridge|New Mexico|35|Rio Arriba|039|Bixler Ranch|11/13/1980|09/16/2023||||365214N|1070824W|36.8705578|-107.1400326|||0.0|0.0
907026|Holiday Mesa|Bench|New Mexico|35|Sandoval|043|Jemez Springs|11/13/1980|||||354906N|1064343W|35.8183565|-106.7286478|||0.0|0.0
907027|Hollenback Creek|Stream|New Mexico|35|Colfax|007|Red River Pass|11/13/1980|||||363747N|1051656W|36.6297535|-105.2822277|363822N|1052059W|36.6394444|-105.3497222
907028|Hollimon Tank|Reservoir|New Mexico|35|Catron|003|Alma|11/13/1980|02/27/2019||||332355N|1085533W|33.3985189|-108.9259008|||0.0|0.0
907030|Hollinger Canyon|Valley|New Mexico|35|San Miguel|047|Rociada|11/13/1980|01/31/2020||||354537N|1052657W|35.7603741|-105.4490549|354659N|1053126W|35.7829516|-105.5238759
907032|Hollywood|Populated Place|New Mexico|35|Lincoln|027|Ruidoso|11/13/1980|06/07/2022||||331924N|1053806W|33.3234172|-105.6349851|||0.0|0.0
907033|Holman Canyon|Valley|New Mexico|35|Grant|017|Dorsey Ranch|11/13/1980|01/28/2020||||325601N|1082410W|32.9335937|-108.4027742|325755N|1081926W|32.9652641|-108.3240184
907034|Holman Creek|Stream|New Mexico|35|Taos|055|Comanche Point|11/13/1980|||||364646N|1051637W|36.7794743|-105.2769479|364836N|1051415W|36.8100293|-105.2375033
907035|Holman Hill|Summit|New Mexico|35|Mora|033|Holman|11/13/1980|04/08/2020||||360426N|1052346W|36.0739146|-105.3961145|||0.0|0.0
907038|Holt Gulch|Valley|New Mexico|35|Catron|003|Glenwood|11/13/1980|01/28/2020||||331637N|1085237W|33.2770101|-108.8770328|331754N|1084706W|33.2982993|-108.7849552
907039|Holt Mountain|Summit|New Mexico|35|Catron|003|Holt Mountain|11/13/1980|04/04/2020||||331742N|1084639W|33.2950226|-108.7774869|||0.0|0.0
907041|Holt Tank Draw|Valley|New Mexico|35|Eddy|015|Holt Tank|11/13/1980|11/18/2025||||323930N|1044623W|32.6583817|-104.7730785|323408N|1045952W|32.5687759|-104.9978031
907043|Holy Ghost|Populated Place|New Mexico|35|San Miguel|047|Cowles|11/13/1980|06/07/2022||||354536N|1054133W|35.7600313|-105.6925174|||0.0|0.0
907044|Holy Ghost Creek|Stream|New Mexico|35|San Miguel|047|Rosilla Peak|11/13/1980|||||354427N|1054041W|35.7408652|-105.6780728|354859N|1054402W|35.8164186|-105.7339066
907046|Home Tank|Reservoir|New Mexico|35|Otero|035|Chimney Lake|11/13/1980|11/15/2018||||324224N|1052130W|32.706802|-105.3582256|||0.0|0.0
907047|Homes Valley|Valley|New Mexico|35|Santa Fe|049|San Pedro|11/13/1980|12/10/2025||||350755N|1060927W|35.1318285|-106.1574183|350844N|1061256W|35.14545|-106.2156943
907052|Homestead Draw|Valley|New Mexico|35|Catron|003|Tres Lagunas|11/13/1980|11/18/2025||||342645N|1080442W|34.4458749|-108.0782295|342036N|1080156W|34.3432127|-108.032308
907053|Homestead Tank|Reservoir|New Mexico|35|Catron|003|Red Flats|11/13/1980|02/21/2019||||342012N|1080236W|34.3366309|-108.043441|||0.0|0.0
907056|Hondo Canyon|Valley|New Mexico|35|Bernalillo|001|Tijeras|11/13/1980|02/04/2020||||350517N|1062331W|35.0880694|-106.3919798|350630N|1062446W|35.1084721|-106.4128104
907057|Hondo Canyon|Valley|New Mexico|35|Cibola|006|San Rafael|11/13/1980|02/04/2020||||350630N|1075329W|35.1083498|-107.8914069|350556N|1075719W|35.098949|-107.955149
907058|Hondo Canyon|Valley|New Mexico|35|Rio Arriba|039|Canon Plaza|11/13/1980|01/23/2020||||363448N|1061017W|36.5801049|-106.1715055|363336N|1061328W|36.5598817|-106.224437
907059|Hondo Canyon|Valley|New Mexico|35|Sandoval|043|Bear Springs Peak|11/13/1980|01/23/2020||||354005N|1063544W|35.6681153|-106.5956636|354214N|1063322W|35.7039774|-106.5561572
907060|Hondo Canyon|Valley|New Mexico|35|Taos|055|Taos SW|11/13/1980|01/23/2020||||361750N|1054321W|36.2972524|-105.7224889|361609N|1054112W|36.2692306|-105.6865683
907061|Hondo Canyon|Valley|New Mexico|35|Taos|055|Arroyo Seco|11/13/1980|04/01/2020||||363214N|1053346W|36.5371196|-105.5628973|363526N|1052913W|36.5905697|-105.4870592
907062|Hondo Tank|Reservoir|New Mexico|35|Lincoln|027|Capitan|11/13/1980|11/14/2018||||333712N|1053359W|33.620041|-105.5664657|||0.0|0.0
907067|Hoodoo Canyon|Valley|New Mexico|35|Hidalgo|023|Culberson Ranch|11/13/1980|04/01/2020||||322531N|1083847W|32.4253595|-108.6464761|322707N|1083235W|32.4519329|-108.5431854
907068|Hoodoo Spring|Spring|New Mexico|35|Hidalgo|023|Gold Hill|11/13/1980|||||322730N|1083225W|32.4584152|-108.5403285|||0.0|0.0
907070|Hook Tank|Reservoir|New Mexico|35|Otero|035|Tanner Ranch|11/13/1980|10/29/2018||||322749N|1051025W|32.4635026|-105.1736149|||0.0|0.0
907071|Hookedy Tank|Reservoir|New Mexico|35|Grant|017|C Bar Ranch|11/13/1980|02/27/2019||||322832N|1082356W|32.4755531|-108.3988203|||0.0|0.0
907073|Hooper Canyon|Valley|New Mexico|35|Eddy|015|El Paso Gap|11/13/1980|01/28/2020||||320558N|1044618W|32.0993719|-104.7716259|320455N|1044806W|32.0819399|-104.8016633
907074|Hoosier Canyon|Valley|New Mexico|35|Otero|035|Sacramento|11/13/1980|01/31/2020||||324540N|1053729W|32.7611667|-105.6247408|324425N|1053724W|32.7402488|-105.6233904
907076|Hoot Owl Tank|Reservoir|New Mexico|35|McKinley|031|Cerro Alesna|11/13/1980|02/21/2019||||352409N|1073142W|35.4023616|-107.5282382|||0.0|0.0
907077|Hooten Tank|Reservoir|New Mexico|35|Chaves|005|Pinon Ranch|11/13/1980|10/29/2018||||323347N|1051454W|32.5630836|-105.2483256|||0.0|0.0
907078|Hop Canyon|Valley|New Mexico|35|Socorro|053|Magdalena|11/13/1980|08/31/2022||||340650N|1071457W|34.1139503|-107.249199|340210N|1071146W|34.0360838|-107.1961947
907081|Horace Mesa|Summit|New Mexico|35|Cibola|006|Lobo Springs|11/13/1980|05/14/2019||||351219N|1074109W|35.2053094|-107.6858778|||0.0|0.0
907084|Horn Mesa|Summit|New Mexico|35|Sandoval|043|Canada|11/13/1980|04/24/2019||||354427N|1062627W|35.7407089|-106.4406965|||0.0|0.0
907085|Aspen Spring|Spring|New Mexico|35|Rio Arriba|039|Leandro Canyon|11/13/1980||Official|Board Decision|01/01/1983|363749N|1071335W|36.6302872|-107.2264318|||0.0|0.0
907086|Hornbrook Mountain|Summit|New Mexico|35|Grant|017|Gold Hill|11/13/1980|04/08/2020||||322741N|1083038W|32.4613269|-108.510487|||0.0|0.0
907087|Horse Canyon|Valley|New Mexico|35|Eddy|015|Queen|11/13/1980|06/21/2017|Official|Board Decision|01/01/1977|321011N|1043948W|32.1697535|-104.66338|320815N|1043940W|32.1375511|-104.6610015
907088|Horse Canyon|Valley|New Mexico|35|Otero|035|Mayhill|11/13/1980|01/29/2020||||325646N|1052717W|32.9461726|-105.454794|325739N|1052802W|32.960865|-105.4671724
907089|Horse Canyon|Valley|New Mexico|35|Sandoval|043|Rancho del Chaparral|11/13/1980|01/31/2020||||355735N|1064720W|35.959722|-106.7889266|355813N|1064901W|35.9703402|-106.8170596
907090|Horse Canyon|Valley|New Mexico|35|Rio Arriba|039|Leandro Canyon|11/13/1980|01/29/2020||||363811N|1071344W|36.6363894|-107.2289794|363900N|1071403W|36.6499711|-107.2342977
907091|Horse Canyon|Valley|New Mexico|35|Grant|017|Werney Hill|11/13/1980|04/01/2020||||322537N|1082145W|32.4269946|-108.3624054|322657N|1082516W|32.4491618|-108.4211688
907092|Horse Canyon|Valley|New Mexico|35|Chaves|005|Encino Draw|11/13/1980|08/04/2023||||324417N|1045532W|32.7380754|-104.9255021|323737N|1050646W|32.6270306|-105.1129009
907093|Horse Canyon|Valley|New Mexico|35|Colfax|007|Ute Park|11/13/1980|08/28/2024||||363722N|1050221W|36.6227549|-105.0392778|363909N|1050311W|36.6524697|-105.053192
907094|Horse Draw|Valley|New Mexico|35|Socorro|053|Dusty|11/13/1980|01/28/2020||||334406N|1073823W|33.7350119|-107.6396112|334605N|1073749W|33.7680045|-107.6302514
907095|Horse Heaven|Summit|New Mexico|35|Rio Arriba|039|Laguna Gurule|11/13/1980|04/08/2020|Official|Board Decision|01/01/1983|362129N|1065415W|36.3579279|-106.904028|||0.0|0.0
907096|Horse Island|Island|New Mexico|35|Rio Arriba|039|Pounds Mesa|11/13/1980|||||363608N|1065135W|36.602236|-106.8597605|||0.0|0.0
907097|Horse Lake Canyon|Valley|New Mexico|35|Grant|017|Antelope Ridge|11/13/1980|04/01/2020||||325905N|1083815W|32.9848403|-108.6374113|330155N|1084459W|33.0318529|-108.7497007
907098|Horse Lake Tank|Reservoir|New Mexico|35|Grant|017|Buckhorn|11/13/1980|02/26/2019||||330105N|1084417W|33.0180568|-108.7381566|||0.0|0.0
907099|Horse Mesa|Summit|New Mexico|35|Catron|003|Bull Basin|11/13/1980|04/23/2019||||334301N|1085751W|33.7169031|-108.9642807|||0.0|0.0
907100|Horse Mountain|Summit|New Mexico|35|Grant|017|Granny Mountain|11/13/1980|04/08/2020||||330139N|1081621W|33.0276087|-108.2725178|||0.0|0.0
907101|Horse Mountain|Summit|New Mexico|35|Socorro|053|Tenmile Hill|11/13/1980|01/22/2020||||334517N|1072205W|33.7547875|-107.3680605|||0.0|0.0
907102|Horse Mountain|Summit|New Mexico|35|Catron|003|Horse Mountain West|11/13/1980|03/24/2023|Official|Board Decision|01/01/1976|335834N|1080737W|33.9759984|-108.1269256|||0.0|0.0
907103|Horse Mountain Canyon|Valley|New Mexico|35|Socorro|053|Tenmile Hill|11/13/1980|02/04/2020||||334546N|1071822W|33.7626751|-107.3061308|334536N|1072341W|33.7599201|-107.3945919
907104|Horse Mountain Tank|Reservoir|New Mexico|35|Socorro|053|Tenmile Hill|11/13/1980|02/20/2019||||334617N|1072213W|33.7712871|-107.3702355|||0.0|0.0
907105|Horse Pasture Tank|Reservoir|New Mexico|35|Catron|003|Aragon|11/13/1980|02/27/2019||||335548N|1083125W|33.9299844|-108.5234989|||0.0|0.0
907106|Horse Spring|Spring|New Mexico|35|Eddy|015|Queen|11/13/1980||Official|Board Decision|01/01/1977|320824N|1043954W|32.1401118|-104.6649512|||0.0|0.0
907107|Horse Spring|Spring|New Mexico|35|Otero|035|Firman Canyon|11/13/1980|04/19/2011||||330230N|1054304W|33.041619|-105.7178892|||0.0|0.0
907108|Horse Spring|Spring|New Mexico|35|Catron|003|Lilley Mountain|11/13/1980|||||331520N|1082720W|33.2556216|-108.4556092|||0.0|0.0
907109|Horse Spring|Spring|New Mexico|35|Rio Arriba|039|Leandro Canyon|11/13/1980|||||363859N|1071403W|36.6497313|-107.2342099|||0.0|0.0
907111|Horse Tank|Reservoir|New Mexico|35|Otero|035|Panama Ranch|11/13/1980|05/31/2023||||322922N|1050301W|32.4894982|-105.0503037|||0.0|0.0
907112|Horse Tank|Reservoir|New Mexico|35|Santa Fe|049|Bull Canyon|11/13/1980|02/20/2019||||352719N|1054937W|35.4553662|-105.8268693|||0.0|0.0
907113|Horse Tank|Reservoir|New Mexico|35|Rio Arriba|039|Bancos Mesa|11/13/1980|||||365910N|1071823W|36.9861169|-107.3064334|||0.0|0.0
907115|Horseshoe Bend|Bend|New Mexico|35|Grant|017|Reading Mountain|11/13/1980|||||325413N|1081846W|32.9036832|-108.312827|||0.0|0.0
907116|Horseshoe Lake|Lake|New Mexico|35|Taos|055|Wheeler Peak|11/13/1980|02/20/2019||||363352N|1052420W|36.5645365|-105.4056878|||0.0|0.0
907117|Horseshoe Spring|Spring|New Mexico|35|Sandoval|043|San Pablo|11/13/1980|04/19/2011||||355935N|1065231W|35.9930849|-106.8752664|||0.0|0.0
907119|Horseshoe Tank|Reservoir|New Mexico|35|Socorro|053|South Baldy|11/13/1980|02/20/2019||||335507N|1071324W|33.9185994|-107.2231992|||0.0|0.0
907120|Horseshoe Tank|Reservoir|New Mexico|35|Catron|003|Moon Ranch|11/13/1980|02/27/2019||||331500N|1084925W|33.2499888|-108.823563|||0.0|0.0
907122|Hot Springs Canyon|Valley|New Mexico|35|Grant|017|Dwyer|11/13/1980|01/28/2020||||324457N|1075031W|32.7491418|-107.8419181|325020N|1074622W|32.8389195|-107.7727678
907123|Houghton Canyon|Valley|New Mexico|35|Catron|003|Spring Canyon|11/13/1980|02/04/2020||||332737N|1080708W|33.4602505|-108.11875|332752N|1081843W|33.4643795|-108.3118773
907125|House Canyon|Valley|New Mexico|35|Grant|017|Redrock|11/13/1980|01/31/2020||||324325N|1084115W|32.7235962|-108.6875212|324046N|1083755W|32.6793463|-108.6320119
907126|House Log Canyon|Valley|New Mexico|35|Catron|003|Woodland Park|11/13/1980|02/08/2020||||331753N|1081656W|33.298068|-108.2822425|332045N|1081716W|33.3459482|-108.2878658
907127|House Spring|Spring|New Mexico|35|Catron|003|Burnt Corral Canyon|11/13/1980|||||331633N|1080918W|33.275902|-108.1550478|||0.0|0.0
907128|Houston Canyon|Valley|New Mexico|35|Catron|003|Mogollon|11/13/1980|01/29/2020||||332309N|1085209W|33.3858161|-108.8692917|332328N|1084851W|33.3912323|-108.8141673
907129|Houston Gulch Tank|Reservoir|New Mexico|35|Catron|003|Mogollon|11/13/1980|03/20/2019||||332334N|1084918W|33.3928878|-108.8218049|||0.0|0.0
907130|Howell Canyon|Valley|New Mexico|35|Catron|003|Dillon Mountain|11/13/1980|01/23/2020||||334959N|1085127W|33.8331615|-108.8574397|335147N|1085114W|33.8630429|-108.8539434
907131|Hoyt Creek|Stream|New Mexico|35|Catron|003|Wall Lake|11/13/1980|||||332052N|1080438W|33.3478459|-108.0772691|332022N|1075723W|33.3395136|-107.9564321
907132|Hoyt Tank|Reservoir|New Mexico|35|Catron|003|Wall Lake|11/13/1980|02/26/2019||||331936N|1080045W|33.3265543|-108.0126073|||0.0|0.0
907133|Huapache Canyon|Valley|New Mexico|35|Eddy|015|Queen|11/13/1980|06/21/2017||||321413N|1043849W|32.2369066|-104.6470711|321258N|1044036W|32.2162306|-104.6766105
907134|Hubbard Canyon|Valley|New Mexico|35|Lincoln|027|Angus|11/13/1980|04/17/2019||||332402N|1054256W|33.4005226|-105.7156369|332414N|1054331W|33.4039829|-105.7251608
907135|Hubbell Canyon|Valley|New Mexico|35|Otero|035|Bluff Springs|11/13/1980|01/22/2020||||324803N|1054353W|32.8009278|-105.7314966|324544N|1054535W|32.762184|-105.7596608
907136|Hubbell Spring|Spring|New Mexico|35|Otero|035|Bluff Springs|11/13/1980|04/19/2011||||324648N|1054443W|32.7801192|-105.7451922|||0.0|0.0
907137|Hubsch Draw|Valley|New Mexico|35|Colfax|007|Spear Hills|11/13/1980|02/04/2020||||361406N|1041339W|36.2350682|-104.2275922|361323N|1041223W|36.2231618|-104.2063692
907138|Huckbay Canyon|Valley|New Mexico|35|Rio Arriba|039|Navajo Peak|11/13/1980|01/30/2020||||362447N|1064153W|36.4129703|-106.697932|362517N|1064012W|36.4214332|-106.6698783
907139|Huckbay Tank|Reservoir|New Mexico|35|Rio Arriba|039|Navajo Peak|11/13/1980|02/21/2019||||362531N|1063935W|36.42535|-106.6596796|||0.0|0.0
907141|Huddleston Tank Number 1|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|11/08/2018||||351712N|1054153W|35.2867734|-105.6979566|||0.0|0.0
907142|Huddleston Tank Number 2|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|11/08/2018||||351827N|1054025W|35.3073937|-105.6736923|||0.0|0.0
907143|Huddleston Tank Number 3|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|11/08/2018||||351832N|1053954W|35.3090027|-105.6648651|||0.0|0.0
907144|Huddleston Tank Number 4|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|11/08/2018||||351902N|1053953W|35.317275|-105.6648054|||0.0|0.0
907145|Huddleston Tank Number 5|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|11/08/2018||||351940N|1053904W|35.3276529|-105.6511496|||0.0|0.0
907148|Hudson Canyon|Valley|New Mexico|35|Socorro|053|Welty Hill|11/13/1980|02/08/2020||||334158N|1073243W|33.6995473|-107.5452889|334919N|1072803W|33.821879|-107.4675228
907150|Hudson Spring|Spring|New Mexico|35|Catron|003|Reserve|11/13/1980|04/19/2011||||334448N|1084653W|33.7467998|-108.7813541|||0.0|0.0
907151|Hudson Spring|Spring|New Mexico|35|Catron|003|Dillon Mountain|11/13/1980|04/19/2011||||334505N|1085122W|33.751332|-108.8561391|||0.0|0.0
907155|Hughes Canyon|Valley|New Mexico|35|Otero|035|Bear Spring|11/13/1980|01/23/2020||||324423N|1053414W|32.739673|-105.5706067|324509N|1053704W|32.7524317|-105.6178595
907156|Hughes Hill|Summit|New Mexico|35|Lincoln|027|Church Mountain|11/13/1980|04/26/2019||||333538N|1054958W|33.5939276|-105.832911|||0.0|0.0
907158|Hulbert Spring|Spring|New Mexico|35|Lincoln|027|San Patricio|11/13/1980|04/19/2011||||332910N|1052148W|33.4860959|-105.3633067|||0.0|0.0
907160|Hulsey Cienega|Swamp|New Mexico|35|Catron|003|Luna|11/13/1980|08/17/2022||||335150N|1085406W|33.8638516|-108.9017036|||0.0|0.0
907161|Hulsey Lake|Lake|New Mexico|35|Catron|003|Underwood Lake|11/13/1980|02/27/2019||||335548N|1085456W|33.9299124|-108.9155007|||0.0|0.0
